rank,REGION,CONTROL,CCBASIC,college,ACCREDAGENCY,ADM_RATE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,AVGFACSAL,PCTPELL,C150_4,AGE_ENTRY,FEMALE,MARRIED,FIRST_GEN,FAMINC,MD_FAMINC,ENDOWBEGIN,SAT_AVG,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID
40,New England,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Amherst College,New England Commission on Higher Education,-2.055587619659319,-0.6829956293624619,-0.9456948892391782,0.3491725838130697,0.09882444582578837,0.9608451396952967,0.009179835081035813,0.002443964465781633,1.0465905378550222,0.8935148580313412,-0.33292412977380015,NA,-0.7533730573338245,1.523491321056807,NA,0.9635389794422023,-0.1819049064355853,1.5996152867970355,-0.8099997621047128,-0.20216287908436967,NA,-0.5101728245743565,-0.09480854583975784,-0.8638339665111022,0.40089645370271204,2.00784902023633,2.177862765152957,1.9211776520472765,1.7816715009817856,1.89113331617167,1.8581008130202674,1.7780205953808015,NA
41,Southeast,Public,Doctoral Universities: Very High Research Activity,University of Florida,Southern Association of Colleges and Schools Commission on Colleges,-1.2414205052382976,2.226735976974464,-0.3566697145056272,-0.24384423267993433,0.9484398371893478,0.2345755120875372,-0.11363147208417297,-0.23278761536569992,-0.06732088735882888,-0.6036764965476301,0.027748133938861202,-2.184493223328268,NA,-1.2038706036422078,NA,0.6323092973001737,-0.12529359368095755,1.1711534428527361,-0.08157589357369079,0.25596666107198124,-0.3184251264018831,0.4945528142290867,-0.8866186376477626,-0.9877050578285881,0.2074242103700729,1.1449968470853031,1.2263920208235737,1.0136737723059905,0.4745018630837359,1.0927403088357157,1.161313008137667,0.9504302748304797,0.8917158000522517
42,Southeast,Public,Doctoral Universities: Very High Research Activity,University of North Carolina at Chapel Hill,Southern Association of Colleges and Schools Commission on Colleges,-1.5000134799222802,0.8856015273714294,-0.07014571449961353,0.09934847814154892,-0.318737063149266,0.556101128476389,-0.03937347240288394,-0.4008101723881868,0.31482390815249234,-0.22267767357932403,0.09723545080093361,-0.6588657540504841,NA,-1.0533234041080206,NA,0.9463459133140674,-0.2627782103707678,1.320369010395527,-0.5340156230973321,0.4933804366954729,-0.6964538297553843,-0.6022111369210154,-0.008965589039562061,-0.18055323723419764,0.7082992978010269,1.1691889640895374,1.2263920208235737,1.15328975380465,0.7857327292499382,1.0927403088357157,1.161313008137667,0.9504302748304797,0.8917158000522517
43,New England,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Williams College,New England Commission on Higher Education,-1.9167995467865129,-0.667592642895333,-0.6719526290103849,-0.11767044193674198,0.02364525874351176,0.7994518891157946,-0.13933616428154225,-0.4008101723881868,0.810799068284207,0.5986715477945618,0.8053442988239568,NA,-0.5125564901808006,1.463154711272822,NA,1.0845922001402954,-0.4739473928681887,1.6919868286092394,-0.9272680520049503,-0.49193075418127535,NA,-0.4389032988513975,0.6174958994175761,-0.42766040060404226,0.4808949981132677,NA,NA,NA,1.7816715009817856,NA,NA,NA,NA
44,New England,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Middlebury College,New England Commission on Higher Education,-1.6248805606832242,-0.6090254734214826,0.10507063494644255,-0.41670232599810775,-0.20551539585668074,0.03031217932285478,-0.1307679335490858,-0.43441468379268416,0.4245889026078719,0.8628817868379098,-0.5281504009577178,NA,-0.11625618293115043,1.4007578270084082,NA,0.6849411323863012,-1.041857704946359,1.5250075030256405,-0.3370897835294802,-0.29020997010422617,-0.7161238786268229,-0.436579630641775,0.5068554581118884,-0.19371930333116896,-0.029759337696506943,1.5804549531615224,1.6588787227914752,1.4325217168019688,1.5326868080488238,1.6250023137263518,NA,NA,NA
45,New England,"Private, Nonprofit",Doctoral Universities: Very High Research Activity,Northeastern University,New England Commission on Higher Education,-1.6906888870302086,0.5156611954196307,-0.7049721234348699,-0.4495075115913377,-0.3440987166228051,1.2016741307943977,-0.13933616428154225,-0.5352282180061763,0.3798698307927174,2.009707389642007,0.10054437065150847,NA,0.30111557394438937,1.3491528566890973,NA,1.1495047967465193,-1.3374945604427484,1.2557089311269845,0.002029579824366213,-0.22806105644432223,-0.39116919398768085,-0.746156862454493,0.9367426234900113,0.7521418920758471,-0.039471541768512065,1.9675288252292729,1.8318734035786357,1.9211776520472765,1.2837021151158619,1.89113331617167,1.6258382113927339,2.0538840355642423,-0.29723860001741725
46,Southwest,Public,Doctoral Universities: Very High Research Activity,University of Texas - Austin,Southern Association of Colleges and Schools Commission on Colleges,-1.2068289490815496,2.7091539310350643,-1.1193135212130823,-0.4015614711089247,1.1984332785713758,1.9455961451842902,-0.1221997028166294,-0.3672056609836894,-0.20554347296930678,-0.2896875168149558,-0.6307269163255389,0.5645069139100625,NA,-0.8974783559098737,NA,1.2796808688595411,-0.3175923385935026,1.0944140081164444,-0.5955658714676965,-0.048826789903123044,-0.8052603602040616,0.16550761612333836,-0.22158118887294315,-0.39963488370309364,0.9370064797597888,0.814371248027433,0.8804026592492523,0.8042498000580015,0.5367480363169763,0.8266093063903976,0.6967878048826003,0.9504302748304797,0.8917158000522517
47,New England,"Private, Nonprofit",Doctoral Universities: Very High Research Activity,Boston University,New England Commission on Higher Education,-1.7071409686169547,0.6257209068620806,-1.2396749041152366,-0.44572229786904194,-0.09048218188741414,1.3870241920067945,-0.14790439501399869,-0.33360114957919207,0.018051886106466214,3.028257006823609,0.5141593519733677,NA,0.39024387950482925,1.433280731306605,NA,1.584594633458506,-0.885502650671673,1.1988649053963973,-0.6864288472824587,0.8150454115954224,-0.8752421388039722,-0.9059242812562965,0.9315308090330557,0.7953020347956615,0.34750517883862686,1.3788539781262357,1.1398946804299932,1.5023297075512985,0.7857327292499382,1.3588713112810338,1.3935756097652006,1.2262937150139204,0.8917158000522517
48,Far West,Public,Doctoral Universities: Very High Research Activity,University of California - Berkeley,Western Association of Schools and Colleges Senior Colleges and University Commission,-1.8172433607744087,1.9185866953849848,-1.9341494320108523,-0.6980698793554266,0.5236321415075681,3.466223177988036,-0.1307679335490858,-0.03116054693871568,0.575007598713392,1.353010925932816,0.18326736691588041,0.0823137759517991,NA,-0.327518137145546,NA,2.782144321118192,0.01398820754074573,1.434057061856701,-0.037441707977665176,-0.1784035422272915,-0.6408276442828439,0.8807660999978242,-1.0200138686600004,-1.322148537462265,0.3035562216718387,1.524006680151642,1.3993867016107342,1.5023297075512985,1.4081944615823427,1.6250023137263518,0.9290504065101337,1.502157155197361,NA
49,Southeast,"Private, Nonprofit",Doctoral Universities: High Research Activity,Wake Forest University,Southern Association of Colleges and Schools Commission on Colleges,-1.2055634043441077,-0.3522791815537008,0.5646806944356425,-0.17571038567861036,-0.43648759713355467,-0.539607736786012,-0.13648008737072345,-0.5016237066016789,-0.16082440115415203,0.6943998952740358,-0.8954405043715289,NA,0.7108963738118448,1.3952147075729688,NA,0.6470462111242894,-1.4875594688558091,1.1725745434960015,-0.8883478529981944,-0.5340647438244831,NA,-1.4092852776843316,1.8331548435922909,1.346456422308426,0.07658817581410833,NA,NA,NA,NA,NA,NA,NA,NA
50,Mid East,"Private, Nonprofit",Doctoral Universities: Very High Research Activity,New York University,Middle States Commission on Higher Education,-1.6649561440355545,1.6033627862902544,-1.8782293204855154,0.10187195395641266,0.33251396711768416,1.4639381629860884,-0.10791931826253535,-0.23278761536569992,-0.20960884313432068,3.480094806926726,0.6531339856975126,NA,1.460045303368317,1.3767703455577018,NA,1.8867013668528774,-0.6716376913764125,1.1100461151923555,-0.41825087698079266,0.41760351901020554,-0.7233860565193962,-0.44510162776957535,0.30174955406597925,-0.4441920688061879,0.9167650314914412,1.693351499181283,1.572381382397895,1.851369661297947,1.2214559418826214,1.6250023137263518,NA,NA,NA
51,Mid East,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Haverford College,Middle States Commission on Higher Education,-1.7856047423383585,-0.7223090657524014,-0.37317946171786953,-0.24258249477250235,-0.023454954850203782,0.4300126514611531,-0.1536165488356363,-0.5688327294106736,0.6725764826737294,1.1538959631755101,-0.39579360693472276,NA,-0.21258280979236,1.5055375005844993,NA,0.09511370052109983,-0.9457083324900865,1.4496891689326123,-0.952967211790614,-0.8634370427286114,NA,-0.9801331122127779,0.5297337444326129,0.12438301387990046,-0.17405821148130077,1.7014155381826945,1.6588787227914752,1.572137698300628,1.7194253277485452,1.89113331617167,1.6258382113927339,1.7780205953808015,NA
52,Southeast,Public,Doctoral Universities: Very High Research Activity,University of Georgia,Southern Association of Colleges and Schools Commission on Colleges,-0.5137322812091462,1.8208851940149986,0.5566921070748804,-0.07350961517662462,-0.5460861710727771,0.3795772606550586,-0.13648008737072345,-0.29999663817469463,-0.09171310834891307,-0.8334245304983675,-0.5645485193140414,-0.28692385125955444,NA,-0.9008140384019965,NA,0.5280982638296414,-0.5557192890693177,1.0674130958944152,-0.47781464929554973,0.07765524915611371,-0.7502686194978436,-0.7831453472060674,0.08704809360407254,0.07284061686040658,0.06730955580465582,1.0966126130768343,1.053397340036413,0.8740577908073313,0.35000951661725493,1.0927403088357157,1.3935756097652006,1.2262937150139204,-1.4861930000870862
53,Great Lakes,Public,Doctoral Universities: Very High Research Activity,University of Wisconsin,Higher Learning Commission,-0.1395528871721274,1.9951538664861195,0.5220748951782428,-0.7106872584297459,-0.6140191714483283,-0.008775248551868462,-0.09649501061926012,-0.33360114957919207,-0.3600275392398408,0.7441786359633622,0.03767489349058588,0.3323552564633748,NA,-0.9467287268229803,NA,1.1456451288402032,-1.0256830441593225,1.1505474835253984,-0.6217551975724709,-0.3195087400129676,-0.8252104105375291,-0.9193939388855085,0.9393024101590882,1.2687723988745276,1.0231126401188,0.935331833048605,0.6209106380685113,1.2929057353033093,0.7234865560166978,0.8266093063903976,0.46452520325506685,0.9504302748304797,0.8917158000522517
54,Mid East,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Colgate University,Middle States Commission on Higher Education,-1.3958169632062218,-0.5677418875997011,0.36496601041658133,-0.44193708414674626,-0.3314178898860356,-0.32399644108995845,-0.13362401045990463,-0.03116054693871568,-0.12830143983403977,0.72120383256828835,-0.02850350352091167,NA,0.047342028449979943,1.4376465510389422,NA,0.6975727728069717,-1.3096382001984077,1.3296061645767472,-0.944225244396016,0.09713414048473058,NA,-0.7907889971632295,1.1702335933495465,0.6042882398453893,-0.04929900695142312,1.2578933931050638,1.2263920208235737,1.15328975380465,NA,1.3588713112810338,1.3935756097652006,1.2262937150139204,NA
55,New England,"Private, Nonprofit",Special Focus Four-Year: Business & Management Schools,Babson College,New England Commission on Higher Education,-1.416909375496922,-0.6212045790001427,-1.2226325844122767,-0.42805796716499506,0.05987619227713906,0.49179600519861855,-0.14219224119236107,-0.43441468379268416,-0.734041594421134,4.035319222307674,1.0402776082147729,NA,1.2667376568003734,1.3090265584750325,NA,2.646354186595983,-1.2359536343907969,1.598194186153771,-0.9017726672539086,-0.7688065393621848,NA,-1.1147797087603262,1.4427204753551828,1.2169548268401453,-0.1940143440803416,0.9111397160443706,0.793905318855672,1.15328975380465,0.5367480363169763,0.8266093063903976,0.9290504065101337,0.9504302748304797,NA
56,New England,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Bates College,New England Commission on Higher Education,-1.959828067859541,-0.6712642850183115,0.49651141562380274,-0.25393813593938963,-0.5252533842909414,-0.37191006235574814,-0.10791931826253535,-0.4008101723881868,0.7376224053139542,0.4608227274241194,-0.759774790497959,NA,-0.13366303262210272,1.365929377458303,NA,0.36283430165920133,-1.3096382001984077,1.442583665716289,-0.909850524848588,-0.6822397170805792,NA,-1.0933409606244033,1.6203995441331471,1.0277190858322294,-0.23229760330123628,NA,NA,NA,NA,NA,NA,NA,NA
57,Southeast,"Private, Nonprofit",Doctoral Universities: Very High Research Activity,University of Miami,Southern Association of Colleges and Schools Commission on Colleges,-1.1587382490587532,0.16560146228005654,-0.8381152461142439,0.22678400679217314,0.9602148905877766,-0.3996495272991001,-0.1193436259058106,-0.4008101723881868,-0.4128773513850237,1.3683274615295318,0.3023884815365759,NA,2.4454300501591417,1.1709391141320096,NA,0.9670477684479442,-0.9843477999257849,0.7625870079141424,-0.3093619985895977,0.07797066191032573,-0.6366130058561731,-0.5861297008950406,0.534027649218083,-0.32883023564140695,-0.03506612354054354,0.8546914430344903,0.793905318855672,0.8042498000580015,0.5989942095502168,0.8266093063903976,1.161313008137667,0.674566834647039,0.8917158000522517
58,Mid East,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Hamilton College,Middle States Commission on Higher Education,-1.7780114739137065,-0.6690254788457637,0.3766826052123662,-0.48862138672172734,-0.24808674275869275,-0.07434125659979116,-0.13933616428154225,-0.5688327294106736,0.3188892783175065,-0.002502474376534167,0.004585694984837105,NA,-0.6944777012366177,1.2998043774673989,NA,0.5189754124147127,-0.7093785665461644,1.3104213058926746,-0.9403453684062704,-0.21840208961813587,NA,-1.2759108504649426,1.1283347136626538,0.9057530523101252,-0.04335226531865715,1.7256076551869288,1.7453760631850554,1.572137698300628,NA,1.6250023137263518,NA,NA,NA
59,Great Lakes,Public,Doctoral Universities: Very High Research Activity,University of Illinois Urbana-Champaign,Higher Learning Commission,0.11566530154534309,2.1160493998037007,-0.8636787256686839,-0.15678431706713167,0.09520135247242553,1.549678327356449,-0.14504831810317986,-0.43441468379268416,-0.3884851303949392,1.4372518717147529,-0.5943287979692152,-0.27361049456010283,NA,-0.7549760376802178,NA,0.9238896636773197,-0.1333809240744759,0.997779164374446,-0.7293439473950035,-0.6528643579528821,-0.9098573262767882,-0.09653210323330307,0.17864438785269832,0.0011469418275417804,0.1938180039188281,0.8385633650316674,0.44791595728135075,1.0136737723059905,0.7234865560166978,0.8266093063903976,0.6967878048826003,1.2262937150139204,0.8917158000522517
60,Southeast,"Private, Nonprofit",Doctoral Universities: Very High Research Activity,Tulane University,Southern Association of Colleges and Schools Commission on Colleges,-2.0859606933579276,-0.07475676840467538,0.5827881591200372,-0.1529991033448358,-0.4065970769683121,-0.3555185603437675,-0.09935108753007893,-0.2663921267701973,-0.20147810280429262,-0.061854049813807946,-0.389175767233573,NA,1.6144820149121042,1.4684525599367817,NA,0.6972218939063975,-1.4057875726546802,0.9672255005442558,0.4820624841082572,0.35477022525071344,-0.2592481148516779,-0.7982782112288098,0.9392209552384544,0.10588278595586036,0.09073959764209254,1.4433662901375275,1.312889361217154,1.572137698300628,1.2214559418826214,1.3588713112810338,1.6258382113927339,1.2262937150139204,NA
61,Southeast,Public,Doctoral Universities: Very High Research Activity,Florida State University,Southern Association of Colleges and Schools Commission on Colleges,-1.1857365367908494,2.060795663465221,0.04702023345823587,0.11701280884559581,0.8605798233703016,-0.6139999382250013,-0.11077539517335416,-0.23278761536569992,-0.07138625752384305,-0.7740729550610937,-0.5844020384174907,-1.1837032376866785,NA,-1.148586571750703,NA,0.37265891087527847,0.040945975519139914,0.8528268987614495,-0.40752526606381545,0.1703227301535512,-0.6879244447077256,0.17754061181824873,-0.565120848552243,-0.7928811472875524,-0.12170730908281925,0.48374564896956274,0.6209106380685113,0.245785874063364,0.22551717015077402,0.5604783039450796,0.6967878048826003,0.3987033944635984,NA
62,Mid East,"Private, Nonprofit",Doctoral Universities: High Research Activity,Lehigh University,Middle States Commission on Higher Education,-0.46479788469472205,-0.3743985865384731,0.17537020372115267,-0.38389714040487777,-0.298810049705771,0.025268640242245368,-0.13648008737072345,-0.43441468379268416,-0.2624586552795035,0.71546013171952,0.11708896990438286,NA,0.9123184916642925,1.2566367216869867,NA,1.3354706140508361,-0.7830631323537752,1.1292309738764281,-0.643157751715828,-1.0873022231751723,-0.7233291517808144,-0.912172741833162,1.3701929887785367,1.1972268950035259,0.08729412653762748,0.9514599110514279,0.6555095742259435,1.0834817630553204,NA,1.0927403088357157,1.161313008137667,1.2262937150139204,NA
